[DEBUG] 2021-03-09 16:47:07.451 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2021-03-09 16:47:07.458 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2021-03-09 16:47:07.464 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2021-03-09 16:47:07.574 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2021-03-09 16:47:07.576 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2021-03-09 16:47:07.785 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2021-03-09 16:47:07.786 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2021-03-09 16:47:07.791 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2021-03-09 16:47:08.129 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2021-03-09 16:47:08.151 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2021-03-09 16:47:08.153 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[INFO ] 2021-03-09 16:47:08.175 [main] Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
[DEBUG] 2021-03-09 16:47:08.243 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@10afe71a
[DEBUG] 2021-03-09 16:47:08.243 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@10afe71a
[DEBUG] 2021-03-09 16:47:08.243 [main] BasicTypeRegistry - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@10afe71a
[DEBUG] 2021-03-09 16:47:08.244 [main] BasicTypeRegistry - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@65d57e4e
[DEBUG] 2021-03-09 16:47:08.245 [main] BasicTypeRegistry - Adding type registration true_false -> org.hibernate.type.TrueFalseType@9fc9f91
[DEBUG] 2021-03-09 16:47:08.245 [main] BasicTypeRegistry - Adding type registration yes_no -> org.hibernate.type.YesNoType@17690e14
[DEBUG] 2021-03-09 16:47:08.247 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@75961f16
[DEBUG] 2021-03-09 16:47:08.247 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@75961f16
[DEBUG] 2021-03-09 16:47:08.247 [main] BasicTypeRegistry - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@75961f16
[DEBUG] 2021-03-09 16:47:08.249 [main] BasicTypeRegistry - Adding type registration character -> org.hibernate.type.CharacterType@24db6ce
[DEBUG] 2021-03-09 16:47:08.249 [main] BasicTypeRegistry - Adding type registration char -> org.hibernate.type.CharacterType@24db6ce
[DEBUG] 2021-03-09 16:47:08.249 [main] BasicTypeRegistry - Adding type registration java.lang.Character -> org.hibernate.type.CharacterType@24db6ce
