[DEBUG] 2021-03-12 04:25:54.983 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2021-03-12 04:25:54.989 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2021-03-12 04:25:54.995 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2021-03-12 04:25:55.099 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2021-03-12 04:25:55.101 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2021-03-12 04:25:55.345 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2021-03-12 04:25:55.347 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2021-03-12 04:25:55.350 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2021-03-12 04:25:55.654 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2021-03-12 04:25:55.675 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2021-03-12 04:25:55.676 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[INFO ] 2021-03-12 04:25:55.696 [main] Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
[DEBUG] 2021-03-12 04:25:55.745 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@66273da0
[DEBUG] 2021-03-12 04:25:55.746 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@66273da0
[DEBUG] 2021-03-12 04:25:55.746 [main] BasicTypeRegistry - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@66273da0
[DEBUG] 2021-03-12 04:25:55.746 [main] BasicTypeRegistry - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@51c959a4
[DEBUG] 2021-03-12 04:25:55.747 [main] BasicTypeRegistry - Adding type registration true_false -> org.hibernate.type.TrueFalseType@60f70249
[DEBUG] 2021-03-12 04:25:55.748 [main] BasicTypeRegistry - Adding type registration yes_no -> org.hibernate.type.YesNoType@46c269e0
[DEBUG] 2021-03-12 04:25:55.750 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@7ff35a3f
[DEBUG] 2021-03-12 04:25:55.750 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@7ff35a3f
[DEBUG] 2021-03-12 04:25:55.750 [main] BasicTypeRegistry - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@7ff35a3f
[DEBUG] 2021-03-12 04:25:55.752 [main] BasicTypeRegistry - Adding type registration character -> org.hibernate.type.CharacterType@4eba373c
[DEBUG] 2021-03-12 04:25:55.752 [main] BasicTypeRegistry - Adding type registration char -> org.hibernate.type.CharacterType@4eba373c
[DEBUG] 2021-03-12 04:25:55.752 [main] BasicTypeRegistry - Adding type registration java.lang.Character -> org.hibernate.type.CharacterType@4eba373c
[DEBUG] 2021-03-12 04:25:55.754 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@75ae4a1f
[DEBUG] 2021-03-12 04:25:55.754 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@75ae4a1f
[DEBUG] 2021-03-12 04:25:55.754 [main] BasicTypeRegistry - Adding type registration java.lang.Short -> org.hibernate.type.ShortType@75ae4a1f
[DEBUG] 2021-03-12 04:25:55.757 [main] BasicTypeRegistry - Adding type registration integer -> org.hibernate.type.IntegerType@60bbacfc
[DEBUG] 2021-03-12 04:25:55.757 [main] BasicTypeRegistry - Adding type registration int -> org.hibernate.type.IntegerType@60bbacfc
[DEBUG] 2021-03-12 04:25:55.757 [main] BasicTypeRegistry - Adding type registration java.lang.Integer -> org.hibernate.type.IntegerType@60bbacfc
[DEBUG] 2021-03-12 04:25:55.759 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@3c5dbdf8
[DEBUG] 2021-03-12 04:25:55.759 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@3c5dbdf8
[DEBUG] 2021-03-12 04:25:55.759 [main] BasicTypeRegistry - Adding type registration java.lang.Long -> org.hibernate.type.LongType@3c5dbdf8
[DEBUG] 2021-03-12 04:25:55.762 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@2f5ac102
[DEBUG] 2021-03-12 04:25:55.762 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@2f5ac102
[DEBUG] 2021-03-12 04:25:55.762 [main] BasicTypeRegistry - Adding type registration java.lang.Float -> org.hibernate.type.FloatType@2f5ac102
[DEBUG] 2021-03-12 04:25:55.764 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@3e33d73e
[DEBUG] 2021-03-12 04:25:55.764 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@3e33d73e
[DEBUG] 2021-03-12 04:25:55.764 [main] BasicTypeRegistry - Adding type registration java.lang.Double -> org.hibernate.type.DoubleType@3e33d73e
[DEBUG] 2021-03-12 04:25:55.765 [main] BasicTypeRegistry - Adding type registration big_decimal -> org.hibernate.type.BigDecimalType@3804a9a8
[DEBUG] 2021-03-12 04:25:55.766 [main] BasicTypeRegistry - Adding type registration java.math.BigDecimal -> org.hibernate.type.BigDecimalType@3804a9a8
[DEBUG] 2021-03-12 04:25:55.767 [main] BasicTypeRegistry - Adding type registration big_integer -> org.hibernate.type.BigIntegerType@22a6e998
[DEBUG] 2021-03-12 04:25:55.767 [main] BasicTypeRegistry - Adding type registration java.math.BigInteger -> org.hibernate.type.BigIntegerType@22a6e998
[DEBUG] 2021-03-12 04:25:55.768 [main] BasicTypeRegistry - Adding type registration string -> org.hibernate.type.StringType@4b6e1c0
[DEBUG] 2021-03-12 04:25:55.769 [main] BasicTypeRegistry - Adding type registration java.lang.String -> org.hibernate.type.StringType@4b6e1c0
[DEBUG] 2021-03-12 04:25:55.770 [main] BasicTypeRegistry - Adding type registration nstring -> org.hibernate.type.StringNVarcharType@15400fff
[DEBUG] 2021-03-12 04:25:55.771 [main] BasicTypeRegistry - Adding type registration ncharacter -> org.hibernate.type.CharacterNCharType@77774571
[DEBUG] 2021-03-12 04:25:55.772 [main] BasicTypeRegistry - Adding type registration url -> org.hibernate.type.UrlType@c27a3a2
[DEBUG] 2021-03-12 04:25:55.772 [main] BasicTypeRegistry - Adding type registration java.net.URL -> org.hibernate.type.UrlType@c27a3a2
[DEBUG] 2021-03-12 04:25:55.773 [main] BasicTypeRegistry - Adding type registration Duration -> org.hibernate.type.DurationType@3ed7821
[DEBUG] 2021-03-12 04:25:55.774 [main] BasicTypeRegistry - Adding type registration java.time.Duration -> org.hibernate.type.DurationType@3ed7821
[DEBUG] 2021-03-12 04:25:55.784 [main] BasicTypeRegistry - Adding type registration Instant -> org.hibernate.type.InstantType@54d8c20d
[DEBUG] 2021-03-12 04:25:55.785 [main] BasicTypeRegistry - Adding type registration java.time.Instant -> org.hibernate.type.InstantType@54d8c20d
[DEBUG] 2021-03-12 04:25:55.787 [main] BasicTypeRegistry - Adding type registration LocalDateTime -> org.hibernate.type.LocalDateTimeType@5624657a
[DEBUG] 2021-03-12 04:25:55.787 [main] BasicTypeRegistry - Adding type registration java.time.LocalDateTime -> org.hibernate.type.LocalDateTimeType@5624657a
[DEBUG] 2021-03-12 04:25:55.789 [main] BasicTypeRegistry - Adding type registration LocalDate -> org.hibernate.type.LocalDateType@15639440
[DEBUG] 2021-03-12 04:25:55.790 [main] BasicTypeRegistry - Adding type registration java.time.LocalDate -> org.hibernate.type.LocalDateType@15639440
[DEBUG] 2021-03-12 04:25:55.791 [main] BasicTypeRegistry - Adding type registration LocalTime -> org.hibernate.type.LocalTimeType@a098d76
[DEBUG] 2021-03-12 04:25:55.792 [main] BasicTypeRegistry - Adding type registration java.time.LocalTime -> org.hibernate.type.LocalTimeType@a098d76
[DEBUG] 2021-03-12 04:25:55.794 [main] BasicTypeRegistry - Adding type registration OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@599e4d41
[DEBUG] 2021-03-12 04:25:55.795 [main] BasicTypeRegistry - Adding type registration java.time.OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@599e4d41
[DEBUG] 2021-03-12 04:25:55.797 [main] BasicTypeRegistry - Adding type registration OffsetTime -> org.hibernate.type.OffsetTimeType@296e281a
[DEBUG] 2021-03-12 04:25:55.798 [main] BasicTypeRegistry - Adding type registration java.time.OffsetTime -> org.hibernate.type.OffsetTimeType@296e281a
[DEBUG] 2021-03-12 04:25:55.801 [main] BasicTypeRegistry - Adding type registration ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@dc4a691
[DEBUG] 2021-03-12 04:25:55.801 [main] BasicTypeRegistry - Adding type registration java.time.ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@dc4a691
[DEBUG] 2021-03-12 04:25:55.802 [main] BasicTypeRegistry - Adding type registration date -> org.hibernate.type.DateType@7efb53af
[DEBUG] 2021-03-12 04:25:55.803 [main] BasicTypeRegistry - Adding type registration java.sql.Date -> org.hibernate.type.DateType@7efb53af
[DEBUG] 2021-03-12 04:25:55.804 [main] BasicTypeRegistry - Adding type registration time -> org.hibernate.type.TimeType@74ecacc3
[DEBUG] 2021-03-12 04:25:55.804 [main] BasicTypeRegistry - Adding type registration java.sql.Time -> org.hibernate.type.TimeType@74ecacc3
[DEBUG] 2021-03-12 04:25:55.805 [main] BasicTypeRegistry - Adding type registration timestamp -> org.hibernate.type.TimestampType@97d0c06
[DEBUG] 2021-03-12 04:25:55.805 [main] BasicTypeRegistry - Adding type registration java.sql.Timestamp -> org.hibernate.type.TimestampType@97d0c06
[DEBUG] 2021-03-12 04:25:55.805 [main] BasicTypeRegistry - Adding type registration java.util.Date -> org.hibernate.type.TimestampType@97d0c06
[DEBUG] 2021-03-12 04:25:55.806 [main] BasicTypeRegistry - Adding type registration dbtimestamp -> org.hibernate.type.DbTimestampType@72f9f27c
[DEBUG] 2021-03-12 04:25:55.807 [main] BasicTypeRegistry - Adding type registration calendar -> org.hibernate.type.CalendarType@252a8aae
[DEBUG] 2021-03-12 04:25:55.807 [main] BasicTypeRegistry - Adding type registration java.util.Calendar -> org.hibernate.type.CalendarType@252a8aae
[DEBUG] 2021-03-12 04:25:55.807 [main] BasicTypeRegistry - Adding type registration java.util.GregorianCalendar -> org.hibernate.type.CalendarType@252a8aae
[DEBUG] 2021-03-12 04:25:55.808 [main] BasicTypeRegistry - Adding type registration calendar_date -> org.hibernate.type.CalendarDateType@4e1a46fb
[DEBUG] 2021-03-12 04:25:55.810 [main] BasicTypeRegistry - Adding type registration locale -> org.hibernate.type.LocaleType@7d44a19
[DEBUG] 2021-03-12 04:25:55.810 [main] BasicTypeRegistry - Adding type registration java.util.Locale -> org.hibernate.type.LocaleType@7d44a19
[DEBUG] 2021-03-12 04:25:55.811 [main] BasicTypeRegistry - Adding type registration currency -> org.hibernate.type.CurrencyType@437486cd
[DEBUG] 2021-03-12 04:25:55.811 [main] BasicTypeRegistry - Adding type registration java.util.Currency -> org.hibernate.type.CurrencyType@437486cd
[DEBUG] 2021-03-12 04:25:55.812 [main] BasicTypeRegistry - Adding type registration timezone -> org.hibernate.type.TimeZoneType@1e253c9d
[DEBUG] 2021-03-12 04:25:55.812 [main] BasicTypeRegistry - Adding type registration java.util.TimeZone -> org.hibernate.type.TimeZoneType@1e253c9d
[DEBUG] 2021-03-12 04:25:55.813 [main] BasicTypeRegistry - Adding type registration class -> org.hibernate.type.ClassType@176996c3
[DEBUG] 2021-03-12 04:25:55.813 [main] BasicTypeRegistry - Adding type registration java.lang.Class -> org.hibernate.type.ClassType@176996c3
[DEBUG] 2021-03-12 04:25:55.814 [main] BasicTypeRegistry - Adding type registration uuid-binary -> org.hibernate.type.UUIDBinaryType@39a87e72
