[DEBUG] 2021-03-09 16:55:13.422 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2021-03-09 16:55:13.426 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2021-03-09 16:55:13.430 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2021-03-09 16:55:13.502 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2021-03-09 16:55:13.503 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2021-03-09 16:55:13.676 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2021-03-09 16:55:13.688 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2021-03-09 16:55:13.692 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2021-03-09 16:55:13.934 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2021-03-09 16:55:13.953 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2021-03-09 16:55:13.954 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[INFO ] 2021-03-09 16:55:13.971 [main] Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
[DEBUG] 2021-03-09 16:55:13.999 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@66f0548d
[DEBUG] 2021-03-09 16:55:13.999 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@66f0548d
[DEBUG] 2021-03-09 16:55:13.999 [main] BasicTypeRegistry - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@66f0548d
[DEBUG] 2021-03-09 16:55:13.999 [main] BasicTypeRegistry - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@741f8dbe
[DEBUG] 2021-03-09 16:55:14.000 [main] BasicTypeRegistry - Adding type registration true_false -> org.hibernate.type.TrueFalseType@6daf7d37
[DEBUG] 2021-03-09 16:55:14.000 [main] BasicTypeRegistry - Adding type registration yes_no -> org.hibernate.type.YesNoType@1fac1d5c
[DEBUG] 2021-03-09 16:55:14.001 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@4207609e
[DEBUG] 2021-03-09 16:55:14.001 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@4207609e
[DEBUG] 2021-03-09 16:55:14.001 [main] BasicTypeRegistry - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@4207609e
[DEBUG] 2021-03-09 16:55:14.002 [main] BasicTypeRegistry - Adding type registration character -> org.hibernate.type.CharacterType@534c6767
[DEBUG] 2021-03-09 16:55:14.002 [main] BasicTypeRegistry - Adding type registration char -> org.hibernate.type.CharacterType@534c6767
[DEBUG] 2021-03-09 16:55:14.002 [main] BasicTypeRegistry - Adding type registration java.lang.Character -> org.hibernate.type.CharacterType@534c6767
[DEBUG] 2021-03-09 16:55:14.003 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@2ba5aa7a
[DEBUG] 2021-03-09 16:55:14.003 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@2ba5aa7a
[DEBUG] 2021-03-09 16:55:14.003 [main] BasicTypeRegistry - Adding type registration java.lang.Short -> org.hibernate.type.ShortType@2ba5aa7a
[DEBUG] 2021-03-09 16:55:14.004 [main] BasicTypeRegistry - Adding type registration integer -> org.hibernate.type.IntegerType@3fe46690
[DEBUG] 2021-03-09 16:55:14.005 [main] BasicTypeRegistry - Adding type registration int -> org.hibernate.type.IntegerType@3fe46690
