[DEBUG] 2021-04-27 17:03:34.176 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2021-04-27 17:03:34.181 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2021-04-27 17:03:34.186 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2021-04-27 17:03:34.255 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2021-04-27 17:03:34.257 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2021-04-27 17:03:34.433 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2021-04-27 17:03:34.435 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2021-04-27 17:03:34.442 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2021-04-27 17:03:34.689 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2021-04-27 17:03:34.707 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2021-04-27 17:03:34.708 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[INFO ] 2021-04-27 17:03:34.725 [main] Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
[DEBUG] 2021-04-27 17:03:34.757 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@7e74a380
[DEBUG] 2021-04-27 17:03:34.758 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@7e74a380
[DEBUG] 2021-04-27 17:03:34.758 [main] BasicTypeRegistry - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@7e74a380
[DEBUG] 2021-04-27 17:03:34.759 [main] BasicTypeRegistry - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@e57e5d6
[DEBUG] 2021-04-27 17:03:34.759 [main] BasicTypeRegistry - Adding type registration true_false -> org.hibernate.type.TrueFalseType@3dffc764
[DEBUG] 2021-04-27 17:03:34.760 [main] BasicTypeRegistry - Adding type registration yes_no -> org.hibernate.type.YesNoType@26cb5207
[DEBUG] 2021-04-27 17:03:34.761 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@620c8641
[DEBUG] 2021-04-27 17:03:34.761 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@620c8641
[DEBUG] 2021-04-27 17:03:34.762 [main] BasicTypeRegistry - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@620c8641
[DEBUG] 2021-04-27 17:03:34.763 [main] BasicTypeRegistry - Adding type registration character -> org.hibernate.type.CharacterType@68d7a2df
[DEBUG] 2021-04-27 17:03:34.763 [main] BasicTypeRegistry - Adding type registration char -> org.hibernate.type.CharacterType@68d7a2df
[DEBUG] 2021-04-27 17:03:34.763 [main] BasicTypeRegistry - Adding type registration java.lang.Character -> org.hibernate.type.CharacterType@68d7a2df
[DEBUG] 2021-04-27 17:03:34.765 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@56a4f272
[DEBUG] 2021-04-27 17:03:34.765 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@56a4f272
[DEBUG] 2021-04-27 17:03:34.765 [main] BasicTypeRegistry - Adding type registration java.lang.Short -> org.hibernate.type.ShortType@56a4f272
[DEBUG] 2021-04-27 17:03:34.766 [main] BasicTypeRegistry - Adding type registration integer -> org.hibernate.type.IntegerType@7ceb4478
[DEBUG] 2021-04-27 17:03:34.766 [main] BasicTypeRegistry - Adding type registration int -> org.hibernate.type.IntegerType@7ceb4478
[DEBUG] 2021-04-27 17:03:34.767 [main] BasicTypeRegistry - Adding type registration java.lang.Integer -> org.hibernate.type.IntegerType@7ceb4478
[DEBUG] 2021-04-27 17:03:34.768 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@1422ac7f
[DEBUG] 2021-04-27 17:03:34.768 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@1422ac7f
[DEBUG] 2021-04-27 17:03:34.768 [main] BasicTypeRegistry - Adding type registration java.lang.Long -> org.hibernate.type.LongType@1422ac7f
[DEBUG] 2021-04-27 17:03:34.769 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@337bbfdf
[DEBUG] 2021-04-27 17:03:34.769 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@337bbfdf
[DEBUG] 2021-04-27 17:03:34.770 [main] BasicTypeRegistry - Adding type registration java.lang.Float -> org.hibernate.type.FloatType@337bbfdf
[DEBUG] 2021-04-27 17:03:34.772 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@5b5e7036
[DEBUG] 2021-04-27 17:03:34.772 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@5b5e7036
[DEBUG] 2021-04-27 17:03:34.772 [main] BasicTypeRegistry - Adding type registration java.lang.Double -> org.hibernate.type.DoubleType@5b5e7036
[DEBUG] 2021-04-27 17:03:34.773 [main] BasicTypeRegistry - Adding type registration big_decimal -> org.hibernate.type.BigDecimalType@611a990b
[DEBUG] 2021-04-27 17:03:34.774 [main] BasicTypeRegistry - Adding type registration java.math.BigDecimal -> org.hibernate.type.BigDecimalType@611a990b
[DEBUG] 2021-04-27 17:03:34.775 [main] BasicTypeRegistry - Adding type registration big_integer -> org.hibernate.type.BigIntegerType@2aff9dff
[DEBUG] 2021-04-27 17:03:34.775 [main] BasicTypeRegistry - Adding type registration java.math.BigInteger -> org.hibernate.type.BigIntegerType@2aff9dff
[DEBUG] 2021-04-27 17:03:34.777 [main] BasicTypeRegistry - Adding type registration string -> org.hibernate.type.StringType@54d8c20d
[DEBUG] 2021-04-27 17:03:34.777 [main] BasicTypeRegistry - Adding type registration java.lang.String -> org.hibernate.type.StringType@54d8c20d
[DEBUG] 2021-04-27 17:03:34.777 [main] BasicTypeRegistry - Adding type registration nstring -> org.hibernate.type.StringNVarcharType@4d95a72e
[DEBUG] 2021-04-27 17:03:34.778 [main] BasicTypeRegistry - Adding type registration ncharacter -> org.hibernate.type.CharacterNCharType@36681447
[DEBUG] 2021-04-27 17:03:34.779 [main] BasicTypeRegistry - Adding type registration url -> org.hibernate.type.UrlType@121bb45b
[DEBUG] 2021-04-27 17:03:34.779 [main] BasicTypeRegistry - Adding type registration java.net.URL -> org.hibernate.type.UrlType@121bb45b
[DEBUG] 2021-04-27 17:03:34.780 [main] BasicTypeRegistry - Adding type registration Duration -> org.hibernate.type.DurationType@40e37b06
[DEBUG] 2021-04-27 17:03:34.782 [main] BasicTypeRegistry - Adding type registration java.time.Duration -> org.hibernate.type.DurationType@40e37b06
[DEBUG] 2021-04-27 17:03:34.793 [main] BasicTypeRegistry - Adding type registration Instant -> org.hibernate.type.InstantType@1f6917fb
[DEBUG] 2021-04-27 17:03:34.793 [main] BasicTypeRegistry - Adding type registration java.time.Instant -> org.hibernate.type.InstantType@1f6917fb
[DEBUG] 2021-04-27 17:03:34.795 [main] BasicTypeRegistry - Adding type registration LocalDateTime -> org.hibernate.type.LocalDateTimeType@72f9f27c
[DEBUG] 2021-04-27 17:03:34.795 [main] BasicTypeRegistry - Adding type registration java.time.LocalDateTime -> org.hibernate.type.LocalDateTimeType@72f9f27c
